"Date","New_Loc","STSR","Depth","SST","Trip"
2020-03-01,"Joubertsdam",0,8.4,12.2,2
2020-03-02,"Joubertsdam",0,10,11.7,1
2020-03-02,"Joubertsdam",0,9.3,11.7,2
2020-03-03,"Joubertsdam",0,5.4,11.7,1
2020-03-03,"Joubertsdam",0,4.3,13.6,2
2020-03-04,"Joubertsdam",0,6.6,11.8,1
2020-03-04,"Joubertsdam",0,5.8,12.2,2
2020-03-05,"Joubertsdam",0,7.6,13.1,1
2020-03-05,"Joubertsdam",0,5.6,13.1,2
2020-03-06,"Joubertsdam",0,6.5,11.7,1
2020-03-06,"Joubertsdam",0,6.7,11.9,2
2020-03-07,"Joubertsdam",0,5.2,13,1
2020-03-07,"Joubertsdam",0,6.7,13.4,2
2020-03-08,"Joubertsdam",0,9,13.9,1
2020-03-08,"Joubertsdam",0,10,14.4,2
2020-03-09,"Joubertsdam",0,8.3,13.1,1
2020-03-09,"Joubertsdam",0,8.2,13.1,2
2020-03-10,"Joubertsdam",0,9.3,12.4,1
2020-03-10,"Joubertsdam",0,10,12.6,2
2020-03-11,"Joubertsdam",0,7.2,12.7,1
2020-03-12,"Joubertsdam",0,6.3,12.4,1
2020-03-12,"Joubertsdam",0,7.2,11.2,2
2020-03-13,"Joubertsdam",0,7.8,12.6,1
2020-03-13,"Joubertsdam",0,7.1,13.2,2
2020-03-14,"Joubertsdam",0,9.1,14.1,1
2020-03-14,"Joubertsdam",0,10,14.3,2
2020-03-15,"Joubertsdam",0,6.1,15.4,1
2020-03-15,"Joubertsdam",0,7.6,15,2
2020-03-15,"Joubertsdam",0,7.5,14.3,3
2020-03-17,"Joubertsdam",0,8.3,12.5,1
2020-03-17,"Joubertsdam",0,9.5,14.2,2
2020-03-18,"Joubertsdam",0,8.9,13.8,1
2020-03-18,"Joubertsdam",0,8.3,13.9,2
2020-03-19,"Joubertsdam",0,8.5,15.4,1
2020-03-19,"Joubertsdam",0,9,15.4,2
2020-03-20,"Joubertsdam",0,9.4,15.1,1
2020-03-21,"Joubertsdam",0,8.17,15.8,1
2020-03-21,"Joubertsdam",0,7.8,15.8,2
2020-03-22,"Joubertsdam",0,8.1,15.2,1
2020-03-22,"Joubertsdam",0,9.7,15.2,2
2020-03-23,"Joubertsdam",1,10.2,15,1
2020-09-19,"Joubertsdam",0,11.7,15.1,1
2020-09-22,"Joubertsdam",0,8.5,15.4,1
2020-09-24,"Joubertsdam",0,8.6,15.3,1
2020-09-27,"Joubertsdam",0,NA,15.3,1
2020-09-28,"Joubertsdam",0,9.8,15,1
2020-09-28,"Joubertsdam",0,8.4,15.3,2
2020-10-04,"Joubertsdam",1,8.3,13.9,1
2020-10-05,"Joubertsdam",0,6,14.9,1
2020-10-08,"Joubertsdam",0,NA,NA,1
2020-10-12,"Joubertsdam",0,8.6,13.9,1
2020-10-14,"Joubertsdam",0,8.6,14.7,1
2020-10-23,"Joubertsdam",0,8,16.6,1
2020-10-24,"Joubertsdam",0,9.2,16.4,1
2020-10-25,"Joubertsdam",0,8.7,16.5,1
2020-10-27,"Joubertsdam",1,6.52,15.1,1
2020-10-31,"Joubertsdam",0,10.4,16,1
2020-11-01,"Joubertsdam",0,9.8,16.05,1
2020-11-02,"Joubertsdam",0,6.36,16.8,1
2020-11-05,"Joubertsdam",0,7.05,14.2,1
2020-11-09,"Joubertsdam",0,11.2,16.1,1
2020-11-10,"Joubertsdam",0,7,16.6,1
2020-11-12,"Joubertsdam",0,8.9,16.7,1
2020-11-14,"Joubertsdam",0,7.8,16.8,1
2020-11-16,"Joubertsdam",0,9.8,16.7,1
2020-11-18,"Joubertsdam",0,8.15,17.6,1
2020-11-20,"Joubertsdam",0,9.19,15.2,1
2020-11-21,"Joubertsdam",0,6,15.2,1
2020-11-22,"Joubertsdam",0,10.2,14.3,1
2020-11-25,"Joubertsdam",0,8.1,16.8,1
2020-11-26,"Joubertsdam",0,8.9,16.9,1
2020-11-26,"Joubertsdam",0,8.4,17,2
2020-11-27,"Joubertsdam",0,8.5,17.3,1
2020-11-28,"Joubertsdam",0,9,17.4,1
2020-11-30,"Joubertsdam",0,7.6,17.3,1
2020-12-02,"Joubertsdam",0,10.9,17.2,1
2020-12-03,"Joubertsdam",2,7.5,18,1
2020-12-05,"Joubertsdam",0,7.05,13.5,1
2020-12-06,"Joubertsdam",0,7,12.8,1
2020-12-08,"Joubertsdam",0,8.6,12.9,1
2020-12-09,"Joubertsdam",0,8.5,14.3,1
2020-12-10,"Joubertsdam",0,7,13.5,1
2020-12-12,"Joubertsdam",0,8.7,17.1,1
2020-12-13,"Joubertsdam",2,8.3,17.9,1
2020-12-15,"Joubertsdam",0,11.2,19.1,1
2020-12-16,"Joubertsdam",0,6.5,15,1
2020-12-17,"Joubertsdam",0,8.45,19.3,1
2020-12-19,"Joubertsdam",2,8.7,16.3,1
2020-12-19,"Joubertsdam",0,6.6,15.8,2
2020-12-21,"Joubertsdam",2,8.74,14.4,1
2020-12-22,"Joubertsdam",0,10.4,12.4,1
2020-12-22,"Joubertsdam",0,9.2,12.7,2
2020-12-23,"Joubertsdam",0,7.5,12.5,1
2020-12-24,"Joubertsdam",0,8.1,13.7,1
2020-12-24,"Joubertsdam",0,8.6,13.6,2
2020-12-25,"Joubertsdam",0,9.5,14.9,1
2020-12-26,"Joubertsdam",1,7.7,16.1,1
2020-12-26,"Joubertsdam",1,8.9,17,2
2020-12-27,"Joubertsdam",0,8.8,19.4,1
2020-12-28,"Joubertsdam",1,8.6,19.7,1
2020-12-28,"Joubertsdam",1,8.6,19.7,2
2020-12-28,"Joubertsdam",0,9.8,19,3
2020-12-29,"Joubertsdam",1,8.6,19,1
2020-12-29,"Joubertsdam",1,8.5,19.7,2
2020-12-30,"Joubertsdam",0,9,19.5,1
2020-12-31,"Joubertsdam",1,8.97,19.9,1
2021-01-01,"Joubertsdam",0,9.7,19.9,1
2021-01-01,"Joubertsdam",0,10.8,20,2
2021-01-02,"Joubertsdam",0,8.4,20.1,1
2021-01-03,"Joubertsdam",1,8.6,15.6,1
2021-01-03,"Joubertsdam",0,7.6,14.2,2
2021-01-04,"Joubertsdam",0,7.07,14,1
2021-01-05,"Joubertsdam",0,8.2,14.1,1
2021-01-06,"Joubertsdam",1,9.9,15.1,1
2021-01-07,"Joubertsdam",0,7.9,15.2,1
2021-01-08,"Joubertsdam",0,10,15.8,1
2021-01-09,"Joubertsdam",0,10.1,15.1,1
2021-01-09,"Joubertsdam",0,9.7,15.1,2
2021-01-10,"Joubertsdam",0,8.9,16.1,1
2021-01-12,"Joubertsdam",0,8.7,12.1,1
2021-01-14,"Joubertsdam",0,5.9,13.2,1
2021-01-17,"Joubertsdam",1,8.94,15.9,1
2021-01-19,"Joubertsdam",0,4.5,14.3,1
2021-01-22,"Joubertsdam",0,9.3,12.2,1
2021-01-23,"Joubertsdam",0,11.2,13.2,1
2021-02-02,"Joubertsdam",0,7.9,14,1
2021-02-03,"Joubertsdam",0,12,17.4,1
2021-02-13,"Joubertsdam",0,9.3,19.2,1
2021-02-15,"Joubertsdam",0,9.1,18.3,1
2021-02-19,"Joubertsdam",1,8.2,19.1,1
2021-02-19,"Joubertsdam",1,9.3,19.1,2
2021-02-20,"Joubertsdam",0,9.2,19.1,1
2021-02-22,"Joubertsdam",2,7.8,19.4,1
2021-02-23,"Joubertsdam",1,8.2,20,1
2021-03-01,"Joubertsdam",0,7.8,13,1
2021-03-03,"Joubertsdam",0,5.8,13.8,1
2021-03-05,"Joubertsdam",0,9.1,14.7,1
2021-03-06,"Joubertsdam",0,9.9,14.4,1
2021-03-06,"Joubertsdam",0,8.1,15.9,2
2021-03-08,"Joubertsdam",0,9.5,16.1,1
2021-03-11,"Joubertsdam",0,9.1,17,1
2021-03-12,"Joubertsdam",0,8.1,18.9,1
2021-03-14,"Joubertsdam",2,NA,19,1
2021-03-16,"Joubertsdam",1,8.7,18.6,1
2021-03-16,"Joubertsdam",1,8.9,18,2
2021-03-18,"Joubertsdam",1,9.3,18,1
2021-03-20,"Joubertsdam",2,9.9,17.9,1
2021-03-20,"Joubertsdam",2,9.4,18,2
2021-03-21,"Joubertsdam",1,9.1,17.8,1
2021-03-24,"Joubertsdam",1,8.7,13.1,1
2021-03-25,"Joubertsdam",0,8.9,12.3,1
2021-03-27,"Joubertsdam",0,8.7,14,1
2021-03-28,"Joubertsdam",0,8.6,14,1
2021-03-30,"Joubertsdam",0,8.6,13.9,1
2021-03-31,"Joubertsdam",0,8.4,15,1
2021-04-02,"Joubertsdam",0,9.38,15.4,1
2021-04-02,"Joubertsdam",0,10,15,2
2021-04-03,"Joubertsdam",1,8.6,15.6,1
2021-04-03,"Joubertsdam",0,8.1,16.6,2
2021-04-04,"Joubertsdam",1,8.16,16.7,1
2021-04-05,"Joubertsdam",3,9.27,16.5,1
2021-04-07,"Joubertsdam",0,8.94,13.3,1
2021-04-09,"Joubertsdam",0,8.44,14.3,1
2021-04-10,"Joubertsdam",0,4.51,15.7,1
2021-04-12,"Joubertsdam",0,10.1,13.3,1
2021-04-13,"Joubertsdam",0,4.15,12.5,1
2021-04-14,"Joubertsdam",0,8.83,12.8,1
2021-04-15,"Joubertsdam",0,7.1,12,1
2021-04-17,"Joubertsdam",0,10.2,12.3,1
2021-04-17,"Joubertsdam",0,8.7,12.7,2
2021-04-18,"Joubertsdam",0,7.5,12.4,1
2021-04-22,"Joubertsdam",0,6.8,11.7,1
2021-04-24,"Joubertsdam",0,4.24,12.1,1
2021-04-25,"Joubertsdam",0,9.5,11.4,1
2021-04-27,"Joubertsdam",0,8.7,12.6,1
2021-04-28,"Joubertsdam",0,8.4,13.1,1
2021-04-30,"Joubertsdam",0,8.01,12.7,1
2021-05-01,"Joubertsdam",0,8.2,12.8,1
2021-05-03,"Joubertsdam",0,9.2,13,1
2021-05-04,"Joubertsdam",1,8.5,13.1,1
2021-05-08,"Joubertsdam",0,6.8,12.9,1
2021-05-10,"Joubertsdam",0,9.3,12.5,1
2021-05-11,"Joubertsdam",0,6.7,12.4,1
2021-05-11,"Joubertsdam",0,9.1,13.7,2
2021-05-12,"Joubertsdam",0,8.8,14.2,1
2021-05-12,"Joubertsdam",0,9.2,14.6,2
2021-05-13,"Joubertsdam",0,8.3,13.7,1
2021-05-14,"Joubertsdam",0,8.8,13.5,1
2021-05-16,"Joubertsdam",0,8.5,13.6,1
2021-05-17,"Joubertsdam",0,8.9,13.7,1
2021-05-18,"Joubertsdam",0,8.4,14.1,1
2021-05-22,"Joubertsdam",0,8.5,15.1,1
2021-05-23,"Joubertsdam",0,9.3,14.8,1
2021-05-23,"Joubertsdam",0,9.5,15.2,2
2021-05-24,"Joubertsdam",0,8.4,14.9,1
2021-05-25,"Joubertsdam",0,8.9,15.2,1
2021-05-26,"Joubertsdam",0,9.2,15.6,1
2021-05-29,"Joubertsdam",0,8.7,15.9,1
2021-05-30,"Joubertsdam",0,9.5,15.8,1
2021-05-30,"Joubertsdam",0,8.5,16,2
2021-06-01,"Joubertsdam",0,8.6,15.7,1
2021-06-02,"Joubertsdam",0,8.3,16,1
2021-06-04,"Joubertsdam",0,8.6,15.7,1
2021-06-04,"Joubertsdam",1,10.3,15.8,2
2021-06-05,"Joubertsdam",1,9,15.6,1
2021-06-06,"Joubertsdam",0,7.2,15.5,1
2021-06-07,"Joubertsdam",0,8.7,15.3,1
2021-06-07,"Joubertsdam",0,8.4,15.5,2
2021-06-08,"Joubertsdam",0,10.2,15.5,1
2021-06-09,"Joubertsdam",2,8.4,15.6,1
2021-06-10,"Joubertsdam",0,7.1,15.2,1
2021-06-11,"Joubertsdam",0,8.3,15.6,1
2021-06-11,"Joubertsdam",0,8.1,15.8,2
2021-06-12,"Joubertsdam",0,7,15.7,1
2021-06-13,"Joubertsdam",0,7,15,1
2021-06-14,"Joubertsdam",0,7.7,15.1,1
2021-06-15,"Joubertsdam",1,7.5,15.1,1
2021-06-15,"Joubertsdam",0,8,15.4,2
2021-06-16,"Joubertsdam",0,7.5,15.1,1
2021-06-18,"Joubertsdam",1,9.1,15.5,1
2021-06-19,"Joubertsdam",0,NA,15.5,1
2021-06-20,"Joubertsdam",0,7.8,15.2,1
2021-06-20,"Joubertsdam",1,9.6,16,2
2021-06-29,"Joubertsdam",0,10,15.3,1
2021-07-05,"Joubertsdam",0,8.6,15.2,1
2021-07-06,"Joubertsdam",0,8.8,15.1,1
2021-07-07,"Joubertsdam",0,8.6,15.2,1
2021-07-14,"Joubertsdam",0,7.9,13.6,1
2021-07-17,"Joubertsdam",0,9.3,14.2,1
2021-07-18,"Joubertsdam",0,8.1,15.4,1
2021-07-19,"Joubertsdam",0,8,14.4,1
2021-07-23,"Joubertsdam",0,9.8,13.3,1
2021-07-25,"Joubertsdam",0,8.3,13.5,1
2021-07-30,"Joubertsdam",0,8.9,14.1,1
2021-07-31,"Joubertsdam",0,8.2,14.1,1
2021-08-01,"Joubertsdam",0,8.9,14.2,1
2021-08-04,"Joubertsdam",0,7.9,14.1,1
2021-08-04,"Joubertsdam",0,6.2,14.4,2
2021-08-05,"Joubertsdam",0,8.7,14.4,1
2021-08-06,"Joubertsdam",1,7.1,14.6,1
2021-08-07,"Joubertsdam",0,9.1,14.3,1
2021-08-09,"Joubertsdam",0,8.5,14.3,1
2021-08-10,"Joubertsdam",0,8.2,14.5,1
2021-08-13,"Joubertsdam",0,8.3,14.2,1
2021-08-14,"Joubertsdam",0,9.1,14,1
2021-08-15,"Joubertsdam",0,6.7,13.9,1
2021-08-16,"Joubertsdam",0,9.9,14.2,1
2021-08-18,"Joubertsdam",0,7.5,14.1,1
2021-08-20,"Joubertsdam",0,8.9,14.6,1
2021-08-21,"Joubertsdam",0,8.6,14.4,1
2021-08-22,"Joubertsdam",0,9.1,14.4,1
2021-08-23,"Joubertsdam",0,8.2,14.8,1
2021-08-25,"Joubertsdam",0,8.6,14.6,1
2021-08-25,"Joubertsdam",0,8.7,14.9,2
2021-08-29,"Joubertsdam",0,9.5,13.9,1
2021-08-31,"Joubertsdam",0,10,14.2,1
2021-09-01,"Joubertsdam",0,10,14.1,1
2021-09-01,"Joubertsdam",0,9.7,14.2,2
2021-09-02,"Joubertsdam",0,8.5,14.2,1
2021-09-04,"Joubertsdam",0,8.5,14,1
2021-09-06,"Joubertsdam",0,8.5,14.2,1
2021-09-07,"Joubertsdam",0,9.1,14.2,1
2021-09-08,"Joubertsdam",0,8.1,15,1
2021-09-09,"Joubertsdam",0,8.2,14.4,1
2021-09-11,"Joubertsdam",0,NA,15,1
2021-09-11,"Joubertsdam",0,6.7,15,2
2021-09-12,"Joubertsdam",0,8.6,14.8,1
2021-09-13,"Joubertsdam",0,6.7,14.2,1
2021-09-14,"Joubertsdam",0,9.4,14.7,1
2021-09-15,"Joubertsdam",0,8.7,14.9,1
2021-09-16,"Joubertsdam",0,8.1,15.1,1
2021-09-17,"Joubertsdam",0,8.9,15,1
2021-09-19,"Joubertsdam",0,8.6,15.1,1
2021-09-21,"Joubertsdam",0,8.7,15.4,1
2021-09-21,"Joubertsdam",0,8.5,15.2,2
2021-09-22,"Joubertsdam",0,8.4,15,1
2021-09-23,"Joubertsdam",0,8,15,1
2021-09-23,"Joubertsdam",0,8.7,15,2
2021-09-24,"Joubertsdam",0,7.3,15.4,1
2021-09-25,"Joubertsdam",0,9.7,15.2,1
2021-09-25,"Joubertsdam",0,8.9,15.4,2
2021-09-26,"Joubertsdam",0,7.2,15.7,1
2021-09-27,"Joubertsdam",1,8.9,15.4,1
2021-09-27,"Joubertsdam",0,9.2,15.5,2
2021-09-28,"Joubertsdam",0,8.9,15.8,1
2021-09-29,"Joubertsdam",0,9.7,15.7,1
2021-10-01,"Joubertsdam",0,7.2,15.4,1
2021-10-03,"Joubertsdam",0,10,14.9,1
2021-10-04,"Joubertsdam",0,8.3,14.6,1
2021-10-05,"Joubertsdam",0,7.7,14.6,1
2021-10-05,"Joubertsdam",0,10.1,14.9,2
2021-10-06,"Joubertsdam",0,7.4,13.7,1
2021-10-06,"Joubertsdam",0,8.7,13.9,2
2021-10-07,"Joubertsdam",0,8.1,15.7,1
2021-10-09,"Joubertsdam",0,8.1,16.3,1
2021-10-10,"Joubertsdam",0,8.5,15.7,1
2021-10-11,"Joubertsdam",0,7.9,16.6,1
2021-10-12,"Joubertsdam",0,9.7,17.1,1
2021-10-13,"Joubertsdam",0,7.5,17.2,1
2021-10-15,"Joubertsdam",0,7.1,15.7,1
2021-10-18,"Joubertsdam",0,8,15.8,1
2021-10-18,"Joubertsdam",0,9.7,16.2,2
2021-10-19,"Joubertsdam",0,8.6,15.8,1
2021-10-19,"Joubertsdam",0,9.6,15.9,2
2021-10-20,"Joubertsdam",0,4.3,16.5,1
2021-10-21,"Joubertsdam",0,4.5,16.1,1
2021-10-21,"Joubertsdam",0,10.2,16.8,2
2021-10-24,"Joubertsdam",0,9.9,15.6,1
2021-10-24,"Joubertsdam",0,9.9,16,2
2021-10-25,"Joubertsdam",0,10.1,15.5,1
2021-10-25,"Joubertsdam",0,10.1,15.9,2
2021-10-26,"Joubertsdam",0,8,16.2,1
2021-10-28,"Joubertsdam",0,8.5,15.8,1
2021-10-29,"Joubertsdam",0,9.1,16.4,1
2021-10-30,"Joubertsdam",0,9.1,17.5,1
2021-10-31,"Joubertsdam",0,9.9,16.6,1
2021-11-02,"Joubertsdam",0,9,16.4,1
2021-11-03,"Joubertsdam",0,6.5,16.4,1
2021-11-05,"Joubertsdam",0,5.2,16.9,1
2021-11-05,"Joubertsdam",0,9.9,17,2
2021-11-06,"Joubertsdam",0,6.7,17.4,1
2021-11-06,"Joubertsdam",0,7.4,17.5,2
2021-11-07,"Joubertsdam",0,7.9,17.2,1
2021-11-07,"Joubertsdam",0,9.4,17.5,2
2021-11-08,"Joubertsdam",0,7.5,18.7,1
2021-11-09,"Joubertsdam",0,7.8,18.2,1
2021-11-09,"Joubertsdam",0,7.8,18.6,2
2021-11-09,"Joubertsdam",0,8.2,18.5,3
2021-11-10,"Joubertsdam",0,9.8,18.3,1
2021-11-11,"Joubertsdam",0,8.5,18.7,1
2021-11-11,"Joubertsdam",0,8.1,18.6,2
2021-11-12,"Joubertsdam",1,7.5,18.6,1
2021-11-13,"Joubertsdam",0,9.7,19.1,1
2021-11-14,"Joubertsdam",0,NA,19.6,1
2021-11-14,"Joubertsdam",0,NA,19.5,2
2021-11-15,"Joubertsdam",0,8.9,19.3,1
2021-11-16,"Joubertsdam",0,7.9,19.9,1
2021-11-16,"Joubertsdam",0,9.1,20.4,2
2021-11-18,"Joubertsdam",0,8.9,19,1
2021-11-18,"Joubertsdam",0,8.9,19.2,2
2021-11-19,"Joubertsdam",0,8.9,19.3,1
2021-11-20,"Joubertsdam",0,8.9,18.2,1
2021-11-20,"Joubertsdam",0,9.9,17.6,2
2021-11-21,"Joubertsdam",0,9.1,15,1
2021-11-22,"Joubertsdam",0,8.1,13.6,1
2021-11-22,"Joubertsdam",0,8.2,13.6,2
2021-11-23,"Joubertsdam",0,NA,14,1
2021-11-23,"Joubertsdam",0,5.2,14,2
2021-11-24,"Joubertsdam",0,9.3,13.7,1
2021-11-24,"Joubertsdam",0,8.8,13.7,2
2021-11-24,"Joubertsdam",0,8,13.7,3
2021-11-28,"Joubertsdam",0,8.1,13.1,1
2021-11-29,"Joubertsdam",0,7.9,14.2,1
2021-11-29,"Joubertsdam",0,9.9,14.5,2
2021-11-30,"Joubertsdam",0,8.6,14.8,1
2021-11-30,"Joubertsdam",0,8.9,15.5,2
2021-12-01,"Joubertsdam",0,8.9,15.8,1
2021-12-01,"Joubertsdam",0,8.1,16.2,2
2021-12-02,"Joubertsdam",0,9.8,15.4,1
2021-12-03,"Joubertsdam",0,7.2,15.8,1
2021-12-06,"Joubertsdam",0,7.6,15.2,1
2021-12-07,"Joubertsdam",0,7.8,16.1,1
2021-12-08,"Joubertsdam",0,6.38,13.7,1
2021-12-09,"Joubertsdam",0,8.9,12.1,1
2021-12-10,"Joubertsdam",0,9.3,11.8,1
2021-12-12,"Joubertsdam",0,8.7,14.1,1
2021-12-13,"Joubertsdam",0,9.04,14.7,1
2021-12-14,"Joubertsdam",0,8.9,15.1,1
2021-12-14,"Joubertsdam",0,8.5,15.1,2
2021-12-16,"Joubertsdam",0,8.7,15.4,1
2021-12-18,"Joubertsdam",0,9.3,12.2,1
2021-12-19,"Joubertsdam",0,8.9,12.5,1
2021-12-20,"Joubertsdam",0,8.3,11.8,1
2021-12-21,"Joubertsdam",0,6.3,19.9,1
2021-12-21,"Joubertsdam",0,5.1,12.2,2
2021-12-22,"Joubertsdam",0,9.6,12.3,1
2021-12-23,"Joubertsdam",0,NA,11.6,1
2021-12-24,"Joubertsdam",0,8.7,11.4,1
2021-12-24,"Joubertsdam",0,7.8,10.9,2
2021-12-26,"Joubertsdam",0,8.4,10.4,1
2021-12-26,"Joubertsdam",0,8.6,11.1,2
2021-12-27,"Joubertsdam",0,9.7,11.3,1
2021-12-27,"Joubertsdam",0,7.7,11.8,2
2021-12-28,"Joubertsdam",0,9.2,12.7,1
2021-12-28,"Joubertsdam",0,8.6,13.8,2
2021-12-28,"Joubertsdam",0,7.06,15.4,3
2021-12-29,"Joubertsdam",0,8.1,13.9,1
2021-12-29,"Joubertsdam",0,8.7,15.8,2
2021-12-29,"Joubertsdam",0,8.9,16.2,3
2021-12-30,"Joubertsdam",0,NA,15.7,1
2021-12-30,"Joubertsdam",0,9.8,16.6,2
2021-12-30,"Joubertsdam",0,6.1,17.2,3
2021-12-31,"Joubertsdam",0,8.9,15.7,1
2021-12-31,"Joubertsdam",0,9.7,16.5,2
2022-01-02,"Joubertsdam",2,8.8,17.1,1
2022-01-02,"Joubertsdam",2,8.5,17.4,2
2022-01-03,"Joubertsdam",0,8.6,17.5,1
2022-01-03,"Joubertsdam",0,9.5,17.9,2
2022-01-04,"Joubertsdam",1,NA,17.7,1
2022-01-04,"Joubertsdam",0,9.2,18.4,2
2022-01-05,"Joubertsdam",1,9.8,18.4,1
2022-01-05,"Joubertsdam",0,9.7,18.4,2
2022-01-06,"Joubertsdam",0,NA,17,1
2022-01-07,"Joubertsdam",0,NA,16,1
2022-01-07,"Joubertsdam",0,NA,16.2,2
2022-01-09,"Joubertsdam",0,NA,13.4,1
2022-01-09,"Joubertsdam",0,NA,13.4,2
2022-01-10,"Joubertsdam",0,NA,17.1,1
2022-01-11,"Joubertsdam",0,NA,15,1
2022-01-12,"Joubertsdam",0,NA,16.6,1
2022-01-13,"Joubertsdam",0,NA,14.9,1
2022-01-15,"Joubertsdam",0,NA,15,1
2022-01-16,"Joubertsdam",0,NA,18.1,1
2022-01-17,"Joubertsdam",0,NA,17.5,1
2022-01-20,"Joubertsdam",0,NA,17.4,1
2022-01-22,"Joubertsdam",0,NA,19,1
2022-01-22,"Joubertsdam",0,NA,18.1,2
2022-01-22,"Joubertsdam",0,NA,16.1,3
2022-01-23,"Joubertsdam",1,NA,17.7,1
2022-01-24,"Joubertsdam",0,NA,19,1
2022-01-25,"Joubertsdam",0,NA,18.4,1
2022-01-26,"Joubertsdam",0,NA,18.2,1
2022-01-27,"Joubertsdam",0,NA,15.2,1
2022-01-28,"Joubertsdam",0,NA,17.3,1
2022-01-28,"Joubertsdam",0,NA,18.3,2
2022-01-29,"Joubertsdam",0,NA,15,1
2022-01-30,"Joubertsdam",0,NA,14.1,1
2022-01-31,"Joubertsdam",0,NA,12,1
2022-02-01,"Joubertsdam",0,NA,14.3,1
2022-02-04,"Joubertsdam",0,NA,15.8,1
2022-02-06,"Joubertsdam",0,NA,15.7,1
2022-02-07,"Joubertsdam",0,NA,18.2,1
2022-02-08,"Joubertsdam",0,NA,18.2,1
2022-02-08,"Joubertsdam",0,NA,17,2
2022-02-09,"Joubertsdam",0,NA,18.9,1
2022-02-10,"Joubertsdam",0,NA,17,1
2022-02-11,"Joubertsdam",0,NA,18.7,1
2022-02-11,"Joubertsdam",0,NA,19.1,2
2022-02-12,"Joubertsdam",0,NA,18,1
2022-02-13,"Joubertsdam",1,NA,19.7,1
2022-02-13,"Joubertsdam",0,NA,19.9,2
2022-02-14,"Joubertsdam",0,NA,15.9,1
2022-02-15,"Joubertsdam",0,NA,15.8,1
2022-02-15,"Joubertsdam",0,NA,14.6,2
2022-02-16,"Joubertsdam",0,NA,16.9,1
2022-02-17,"Joubertsdam",0,NA,15.7,1
2022-02-18,"Joubertsdam",0,NA,12.4,1
2022-02-18,"Joubertsdam",0,NA,14,2
2022-02-19,"Joubertsdam",0,NA,11.6,1
2022-02-19,"Joubertsdam",0,NA,14.9,2
2022-02-20,"Joubertsdam",0,NA,14.1,1
2022-02-21,"Joubertsdam",0,NA,15.4,1
2022-02-21,"Joubertsdam",0,NA,NA,2
2022-02-22,"Joubertsdam",0,NA,15.8,1
2022-02-22,"Joubertsdam",0,NA,NA,2
2022-02-23,"Joubertsdam",0,NA,17.5,1
2022-02-24,"Joubertsdam",1,NA,17.8,1
2022-02-24,"Joubertsdam",0,NA,16.4,2
2022-02-25,"Joubertsdam",0,NA,17.3,1
2022-02-26,"Joubertsdam",0,NA,16.1,1
2022-02-27,"Joubertsdam",0,NA,13,1
2022-02-28,"Joubertsdam",0,NA,13.2,1
2022-03-01,"Joubertsdam",0,NA,16.7,1
2022-03-03,"Joubertsdam",0,NA,15.9,1
2022-03-04,"Joubertsdam",0,NA,16.7,1
2022-03-05,"Joubertsdam",0,NA,17,1
2022-03-06,"Joubertsdam",1,8.3,16.1,1
2022-03-06,"Joubertsdam",0,8,16.7,2
2022-03-07,"Joubertsdam",1,7.66,16.3,1
2022-03-07,"Joubertsdam",1,6.7,17.4,2
2022-03-08,"Joubertsdam",1,8.7,15.4,1
2022-03-09,"Joubertsdam",0,9.5,13.4,1
2022-03-10,"Joubertsdam",0,9.3,16.4,1
2022-03-11,"Joubertsdam",0,8.9,13.3,1
2022-03-12,"Joubertsdam",0,8.2,13.9,1
2022-03-12,"Joubertsdam",0,8.8,14.6,2
2022-03-13,"Joubertsdam",0,NA,NA,1
2022-03-14,"Joubertsdam",0,9.7,14.8,1
2022-03-15,"Joubertsdam",0,8.8,14.8,1
2022-03-15,"Joubertsdam",0,9.981,14.8,2
2022-03-16,"Joubertsdam",0,10.2,14.9,1
2022-03-16,"Joubertsdam",0,7.15,15.2,2
2022-03-17,"Joubertsdam",0,7.8,14.7,1
2022-03-17,"Joubertsdam",0,NA,14.8,2
2022-03-18,"Joubertsdam",0,9.8,14.7,1
2022-03-18,"Joubertsdam",0,10.7,14.7,2
2022-03-19,"Joubertsdam",0,10.2,13.2,1
2022-03-19,"Joubertsdam",0,12,12.9,2
2022-03-20,"Joubertsdam",0,9.2,12.9,1
2022-03-20,"Joubertsdam",0,9.55,12.4,2
2022-03-21,"Joubertsdam",0,6.9,11.9,1
2022-03-21,"Joubertsdam",0,9.5,13.2,2
2022-03-22,"Joubertsdam",0,6.7,11.6,1
2022-03-23,"Joubertsdam",0,9.7,12,1
2022-03-24,"Joubertsdam",0,8.5,12.2,1
2022-03-25,"Joubertsdam",0,8.5,13,1
2022-03-26,"Joubertsdam",0,9.06,11,1
2022-03-26,"Joubertsdam",0,8.9,11.2,2
2022-03-27,"Joubertsdam",0,9.6,10.9,1
2022-03-28,"Joubertsdam",0,9.2,10.8,1
2022-03-28,"Joubertsdam",0,8.5,11.3,2
2022-04-01,"Joubertsdam",0,8.6,14.1,1
2022-04-01,"Joubertsdam",1,8.7,14.3,2
2022-04-02,"Joubertsdam",1,6.5,13.9,1
2022-04-02,"Joubertsdam",0,6.7,14.5,2
2022-04-03,"Joubertsdam",0,9.9,13.6,1
2022-04-04,"Joubertsdam",0,8.9,13.8,1
2022-04-07,"Joubertsdam",0,9.5,15.9,1
